Area,Year,Subcategory,Unit,Value
Kuwait,2023,Fuel,GW,11.68
Kuwait,2023,Fuel,GW,
Kuwait,2023,Fuel,GW,
Kuwait,2023,Fuel,GW,8.5
Kuwait,2023,Fuel,GW,
Kuwait,2023,Fuel,GW,0.1
Kuwait,2023,Fuel,GW,0.01
Kuwait,2023,Demand,TWh,85.57
Kuwait,2023,Demand per capita,MWh,17.68
Kuwait,2023,Aggregate fuel,%,2.23
Kuwait,2023,Aggregate fuel,%,97.77
Kuwait,2023,Aggregate fuel,%,97.77
Kuwait,2023,Aggregate fuel,%,0.0
Kuwait,2023,Aggregate fuel,%,2.23
Kuwait,2023,Aggregate fuel,%,2.23
Kuwait,2023,Aggregate fuel,TWh,1.91
Kuwait,2023,Aggregate fuel,TWh,83.66
Kuwait,2023,Aggregate fuel,TWh,83.66
Kuwait,2023,Aggregate fuel,TWh,0.0
Kuwait,2023,Aggregate fuel,TWh,1.91
Kuwait,2023,Aggregate fuel,TWh,1.91
Kuwait,2023,Fuel,%,0.0
Kuwait,2023,Fuel,%,0.0
Kuwait,2023,Fuel,%,50.92
Kuwait,2023,Fuel,%,0.0
Kuwait,2023,Fuel,%,0.0
Kuwait,2023,Fuel,%,46.85
Kuwait,2023,Fuel,%,0.0
Kuwait,2023,Fuel,%,0.22
Kuwait,2023,Fuel,%,2.01
Kuwait,2023,Fuel,TWh,0.0
Kuwait,2023,Fuel,TWh,0.0
Kuwait,2023,Fuel,TWh,43.57
Kuwait,2023,Fuel,TWh,0.0
Kuwait,2023,Fuel,TWh,0.0
Kuwait,2023,Fuel,TWh,40.09
Kuwait,2023,Fuel,TWh,0.0
Kuwait,2023,Fuel,TWh,0.19
Kuwait,2023,Fuel,TWh,1.72
Kuwait,2023,Total,TWh,85.57
Kuwait,2023,Electricity imports,TWh,0.0
Kuwait,2023,Aggregate fuel,mtCO2,0.03
Kuwait,2023,Aggregate fuel,mtCO2,54.47
Kuwait,2023,Aggregate fuel,mtCO2,54.47
Kuwait,2023,Aggregate fuel,mtCO2,0.0
Kuwait,2023,Aggregate fuel,mtCO2,0.03
Kuwait,2023,Aggregate fuel,mtCO2,0.03
Kuwait,2023,CO2 intensity,gCO2/kWh,636.91
Kuwait,2023,Fuel,mtCO2,0.0
Kuwait,2023,Fuel,mtCO2,0.0
Kuwait,2023,Fuel,mtCO2,28.09
Kuwait,2023,Fuel,mtCO2,0.0
Kuwait,2023,Fuel,mtCO2,0.0
Kuwait,2023,Fuel,mtCO2,26.38
Kuwait,2023,Fuel,mtCO2,0.0
Kuwait,2023,Fuel,mtCO2,0.01
Kuwait,2023,Fuel,mtCO2,0.02
Kuwait,2023,Total,mtCO2,54.5
Kuwait,2024,Aggregate fuel,GW,0.11
Kuwait,2024,Aggregate fuel,GW,20.22
Kuwait,2024,Aggregate fuel,GW,20.22
Kuwait,2024,Aggregate fuel,GW,
Kuwait,2024,Aggregate fuel,GW,0.11
Kuwait,2024,Aggregate fuel,GW,0.11
Kuwait,2024,Fuel,GW,
Kuwait,2024,Fuel,GW,
Kuwait,2024,Fuel,GW,11.72
Kuwait,2024,Fuel,GW,
Kuwait,2024,Fuel,GW,
Kuwait,2024,Fuel,GW,8.5
Kuwait,2024,Fuel,GW,
Kuwait,2024,Fuel,GW,0.1
Kuwait,2024,Fuel,GW,0.01
Kuwait,2024,Demand,TWh,87.66
Kuwait,2024,Demand per capita,MWh,17.77
Kuwait,2024,Aggregate fuel,%,2.18
Kuwait,2024,Aggregate fuel,%,97.82
Kuwait,2024,Aggregate fuel,%,97.82
Kuwait,2024,Aggregate fuel,%,0.0
Kuwait,2024,Aggregate fuel,%,2.18
Kuwait,2024,Aggregate fuel,%,2.18
Kuwait,2024,Aggregate fuel,TWh,1.91
Kuwait,2024,Aggregate fuel,TWh,85.75
Kuwait,2024,Aggregate fuel,TWh,85.75
Kuwait,2024,Aggregate fuel,TWh,0.0
Kuwait,2024,Aggregate fuel,TWh,1.91
Kuwait,2024,Aggregate fuel,TWh,1.91
Kuwait,2024,Fuel,%,0.0
Kuwait,2024,Fuel,%,0.0
Kuwait,2024,Fuel,%,51.08
Kuwait,2024,Fuel,%,0.0
Kuwait,2024,Fuel,%,0.0
Kuwait,2024,Fuel,%,46.74
Kuwait,2024,Fuel,%,0.0
Kuwait,2024,Fuel,%,0.22
Kuwait,2024,Fuel,%,1.96
Kuwait,2024,Fuel,TWh,0.0
Kuwait,2024,Fuel,TWh,0.0
Kuwait,2024,Fuel,TWh,44.78
Kuwait,2024,Fuel,TWh,0.0
Kuwait,2024,Fuel,TWh,0.0
Kuwait,2024,Fuel,TWh,40.97
Kuwait,2024,Fuel,TWh,0.0
Kuwait,2024,Fuel,TWh,0.19
Kuwait,2024,Fuel,TWh,1.72
Kuwait,2024,Total,TWh,87.66
Kuwait,2024,Electricity imports,TWh,0.0
Kuwait,2024,Aggregate fuel,mtCO2,0.03
Kuwait,2024,Aggregate fuel,mtCO2,55.83
Kuwait,2024,Aggregate fuel,mtCO2,55.83
Kuwait,2024,Aggregate fuel,mtCO2,0.0
Kuwait,2024,Aggregate fuel,mtCO2,0.03
Kuwait,2024,Aggregate fuel,mtCO2,0.03
Kuwait,2024,CO2 intensity,gCO2/kWh,637.24
Kuwait,2024,Fuel,mtCO2,0.0
Kuwait,2024,Fuel,mtCO2,0.0
Kuwait,2024,Fuel,mtCO2,28.87
Kuwait,2024,Fuel,mtCO2,0.0
Kuwait,2024,Fuel,mtCO2,0.0
Kuwait,2024,Fuel,mtCO2,26.96
Kuwait,2024,Fuel,mtCO2,0.0
Kuwait,2024,Fuel,mtCO2,0.01
Kuwait,2024,Fuel,mtCO2,0.02
Kuwait,2024,Total,mtCO2,55.86
Tunisia,2000,Aggregate fuel,GW,0.07
Tunisia,2000,Aggregate fuel,GW,1.74
Tunisia,2000,Aggregate fuel,GW,1.74
Tunisia,2000,Aggregate fuel,GW,0.06
Tunisia,2000,Aggregate fuel,GW,0.07
Tunisia,2000,Aggregate fuel,GW,0.01
Tunisia,2000,Fuel,GW,
Tunisia,2000,Fuel,GW,
Tunisia,2000,Fuel,GW,1.74
Tunisia,2000,Fuel,GW,0.06
Tunisia,2000,Fuel,GW,
Tunisia,2000,Fuel,GW,
Tunisia,2000,Fuel,GW,
Tunisia,2000,Fuel,GW,0.0
Tunisia,2000,Fuel,GW,0.01
Tunisia,2000,Demand,TWh,10.59
Tunisia,2000,Demand per capita,MWh,1.08
Tunisia,2000,Aggregate fuel,%,0.76
Tunisia,2000,Aggregate fuel,%,99.24
Tunisia,2000,Aggregate fuel,%,99.24
Tunisia,2000,Aggregate fuel,%,0.57
Tunisia,2000,Aggregate fuel,%,0.76
Tunisia,2000,Aggregate fuel,%,0.19
Tunisia,2000,Aggregate fuel,TWh,0.08
Tunisia,2000,Aggregate fuel,TWh,10.51
Tunisia,2000,Aggregate fuel,TWh,10.51
Tunisia,2000,Aggregate fuel,TWh,0.06
Tunisia,2000,Aggregate fuel,TWh,0.08
Tunisia,2000,Aggregate fuel,TWh,0.02
Tunisia,2000,Fuel,%,0.0
Tunisia,2000,Fuel,%,0.0
Tunisia,2000,Fuel,%,87.63
Tunisia,2000,Fuel,%,0.57
Tunisia,2000,Fuel,%,0.0
Tunisia,2000,Fuel,%,11.61
Tunisia,2000,Fuel,%,0.0
Tunisia,2000,Fuel,%,0.0
Tunisia,2000,Fuel,%,0.19
Tunisia,2000,Fuel,TWh,0.0
Tunisia,2000,Fuel,TWh,0.0
Tunisia,2000,Fuel,TWh,9.28
Tunisia,2000,Fuel,TWh,0.06
Tunisia,2000,Fuel,TWh,0.0
Tunisia,2000,Fuel,TWh,1.23
Tunisia,2000,Fuel,TWh,0.0
Tunisia,2000,Fuel,TWh,0.0
Tunisia,2000,Fuel,TWh,0.02
Tunisia,2000,Total,TWh,10.59
Tunisia,2000,Electricity imports,TWh,0.0
Tunisia,2000,Aggregate fuel,mtCO2,0.0
Tunisia,2000,Aggregate fuel,mtCO2,6.21
Tunisia,2000,Aggregate fuel,mtCO2,6.21
Tunisia,2000,Aggregate fuel,mtCO2,0.0
Tunisia,2000,Aggregate fuel,mtCO2,0.0
Tunisia,2000,Aggregate fuel,mtCO2,0.0
Tunisia,2000,CO2 intensity,gCO2/kWh,586.4
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,5.4
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,0.81
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Fuel,mtCO2,0.0
Tunisia,2000,Total,mtCO2,6.21
Tunisia,2001,Aggregate fuel,GW,0.07
Tunisia,2001,Aggregate fuel,GW,1.74
Tunisia,2001,Aggregate fuel,GW,1.74
Tunisia,2001,Aggregate fuel,GW,0.06
Tunisia,2001,Aggregate fuel,GW,0.07
Tunisia,2001,Aggregate fuel,GW,0.01
Tunisia,2001,Fuel,GW,
Tunisia,2001,Fuel,GW,
Tunisia,2001,Fuel,GW,1.74
Tunisia,2001,Fuel,GW,0.06
Tunisia,2001,Fuel,GW,
Tunisia,2001,Fuel,GW,
Tunisia,2001,Fuel,GW,
Tunisia,2001,Fuel,GW,0.0
Tunisia,2001,Fuel,GW,0.01
Tunisia,2001,Demand,TWh,11.39
Tunisia,2001,Demand per capita,MWh,1.15
Tunisia,2001,Aggregate fuel,%,0.62
Tunisia,2001,Aggregate fuel,%,99.38
Tunisia,2001,Aggregate fuel,%,99.38
Tunisia,2001,Aggregate fuel,%,0.44
Tunisia,2001,Aggregate fuel,%,0.62
Tunisia,2001,Aggregate fuel,%,0.18
Tunisia,2001,Aggregate fuel,TWh,0.07
Tunisia,2001,Aggregate fuel,TWh,11.31
Tunisia,2001,Aggregate fuel,TWh,11.31
Tunisia,2001,Aggregate fuel,TWh,0.05
Tunisia,2001,Aggregate fuel,TWh,0.07
Tunisia,2001,Aggregate fuel,TWh,0.02
Tunisia,2001,Fuel,%,0.0
Tunisia,2001,Fuel,%,0.0
Tunisia,2001,Fuel,%,89.54
Tunisia,2001,Fuel,%,0.44
Tunisia,2001,Fuel,%,0.0
Tunisia,2001,Fuel,%,9.84
Tunisia,2001,Fuel,%,0.0
Tunisia,2001,Fuel,%,0.0
Tunisia,2001,Fuel,%,0.18
Tunisia,2001,Fuel,TWh,0.0
Tunisia,2001,Fuel,TWh,0.0
Tunisia,2001,Fuel,TWh,10.19
Tunisia,2001,Fuel,TWh,0.05
Tunisia,2001,Fuel,TWh,0.0
Tunisia,2001,Fuel,TWh,1.12
Tunisia,2001,Fuel,TWh,0.0
Tunisia,2001,Fuel,TWh,0.0
Tunisia,2001,Fuel,TWh,0.02
Tunisia,2001,Total,TWh,11.38
Tunisia,2001,Electricity imports,TWh,0.01
Tunisia,2001,Aggregate fuel,mtCO2,0.0
Tunisia,2001,Aggregate fuel,mtCO2,6.67
Tunisia,2001,Aggregate fuel,mtCO2,6.67
Tunisia,2001,Aggregate fuel,mtCO2,0.0
Tunisia,2001,Aggregate fuel,mtCO2,0.0
Tunisia,2001,Aggregate fuel,mtCO2,0.0
Tunisia,2001,CO2 intensity,gCO2/kWh,586.12
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,5.93
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,0.74
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Fuel,mtCO2,0.0
Tunisia,2001,Total,mtCO2,6.67
Tunisia,2002,Aggregate fuel,GW,0.07
Tunisia,2002,Aggregate fuel,GW,2.22
Tunisia,2002,Aggregate fuel,GW,2.22
Tunisia,2002,Aggregate fuel,GW,0.06
Tunisia,2002,Aggregate fuel,GW,0.07
Tunisia,2002,Aggregate fuel,GW,0.01
Tunisia,2002,Fuel,GW,
Tunisia,2002,Fuel,GW,
Tunisia,2002,Fuel,GW,2.22
Tunisia,2002,Fuel,GW,0.06
Tunisia,2002,Fuel,GW,
Tunisia,2002,Fuel,GW,
Tunisia,2002,Fuel,GW,
Tunisia,2002,Fuel,GW,0.0
Tunisia,2002,Fuel,GW,0.01
Tunisia,2002,Demand,TWh,11.78
Tunisia,2002,Demand per capita,MWh,1.18
Tunisia,2002,Aggregate fuel,%,0.76
Tunisia,2002,Aggregate fuel,%,99.24
Tunisia,2002,Aggregate fuel,%,99.24
Tunisia,2002,Aggregate fuel,%,0.51
Tunisia,2002,Aggregate fuel,%,0.76
Tunisia,2002,Aggregate fuel,%,0.25
Tunisia,2002,Aggregate fuel,TWh,0.09
Tunisia,2002,Aggregate fuel,TWh,11.75
Tunisia,2002,Aggregate fuel,TWh,11.75
Tunisia,2002,Aggregate fuel,TWh,0.06
Tunisia,2002,Aggregate fuel,TWh,0.09
Tunisia,2002,Aggregate fuel,TWh,0.03
Tunisia,2002,Fuel,%,0.0
Tunisia,2002,Fuel,%,0.0
Tunisia,2002,Fuel,%,89.1
Tunisia,2002,Fuel,%,0.51
Tunisia,2002,Fuel,%,0.0
Tunisia,2002,Fuel,%,10.14
Tunisia,2002,Fuel,%,0.0
Tunisia,2002,Fuel,%,0.0
Tunisia,2002,Fuel,%,0.25
Tunisia,2002,Fuel,TWh,0.0
Tunisia,2002,Fuel,TWh,0.0
Tunisia,2002,Fuel,TWh,10.55
Tunisia,2002,Fuel,TWh,0.06
Tunisia,2002,Fuel,TWh,0.0
Tunisia,2002,Fuel,TWh,1.2
Tunisia,2002,Fuel,TWh,0.0
Tunisia,2002,Fuel,TWh,0.0
Tunisia,2002,Fuel,TWh,0.03
Tunisia,2002,Total,TWh,11.84
Tunisia,2002,Electricity imports,TWh,-0.06
Tunisia,2002,Aggregate fuel,mtCO2,0.0
Tunisia,2002,Aggregate fuel,mtCO2,6.92
Tunisia,2002,Aggregate fuel,mtCO2,6.92
Tunisia,2002,Aggregate fuel,mtCO2,0.0
Tunisia,2002,Aggregate fuel,mtCO2,0.0
Tunisia,2002,Aggregate fuel,mtCO2,0.0
Tunisia,2002,CO2 intensity,gCO2/kWh,584.46
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,6.13
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,0.79
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Fuel,mtCO2,0.0
Tunisia,2002,Total,mtCO2,6.92
Tunisia,2003,Aggregate fuel,GW,0.08
Tunisia,2003,Aggregate fuel,GW,2.22
Tunisia,2003,Aggregate fuel,GW,2.22
Tunisia,2003,Aggregate fuel,GW,0.06
Tunisia,2003,Aggregate fuel,GW,0.08
Tunisia,2003,Aggregate fuel,GW,0.02
Tunisia,2003,Fuel,GW,
Tunisia,2003,Fuel,GW,
Tunisia,2003,Fuel,GW,2.22
Tunisia,2003,Fuel,GW,0.06
Tunisia,2003,Fuel,GW,
Tunisia,2003,Fuel,GW,
Tunisia,2003,Fuel,GW,
Tunisia,2003,Fuel,GW,0.0
Tunisia,2003,Fuel,GW,0.02
Tunisia,2003,Demand,TWh,11.26
Tunisia,2003,Demand per capita,MWh,1.12
Tunisia,2003,Aggregate fuel,%,1.69
Tunisia,2003,Aggregate fuel,%,98.32
Tunisia,2003,Aggregate fuel,%,98.32
Tunisia,2003,Aggregate fuel,%,1.42
Tunisia,2003,Aggregate fuel,%,1.69
Tunisia,2003,Aggregate fuel,%,0.27
Tunisia,2003,Aggregate fuel,TWh,0.19
Tunisia,2003,Aggregate fuel,TWh,11.09
Tunisia,2003,Aggregate fuel,TWh,11.09
Tunisia,2003,Aggregate fuel,TWh,0.16
Tunisia,2003,Aggregate fuel,TWh,0.19
Tunisia,2003,Aggregate fuel,TWh,0.03
Tunisia,2003,Fuel,%,0.0
Tunisia,2003,Fuel,%,0.0
Tunisia,2003,Fuel,%,97.43
Tunisia,2003,Fuel,%,1.42
Tunisia,2003,Fuel,%,0.0
Tunisia,2003,Fuel,%,0.89
Tunisia,2003,Fuel,%,0.0
Tunisia,2003,Fuel,%,0.0
Tunisia,2003,Fuel,%,0.27
Tunisia,2003,Fuel,TWh,0.0
Tunisia,2003,Fuel,TWh,0.0
Tunisia,2003,Fuel,TWh,10.99
Tunisia,2003,Fuel,TWh,0.16
Tunisia,2003,Fuel,TWh,0.0
Tunisia,2003,Fuel,TWh,0.1
Tunisia,2003,Fuel,TWh,0.0
Tunisia,2003,Fuel,TWh,0.0
Tunisia,2003,Fuel,TWh,0.03
Tunisia,2003,Total,TWh,11.28
Tunisia,2003,Electricity imports,TWh,-0.02
Tunisia,2003,Aggregate fuel,mtCO2,0.0
Tunisia,2003,Aggregate fuel,mtCO2,6.46
Tunisia,2003,Aggregate fuel,mtCO2,6.46
Tunisia,2003,Aggregate fuel,mtCO2,0.0
Tunisia,2003,Aggregate fuel,mtCO2,0.0
Tunisia,2003,Aggregate fuel,mtCO2,0.0
Tunisia,2003,CO2 intensity,gCO2/kWh,572.7
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,6.39
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,0.07
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Fuel,mtCO2,0.0
Tunisia,2003,Total,mtCO2,6.46
Tunisia,2004,Aggregate fuel,GW,0.08
Tunisia,2004,Aggregate fuel,GW,2.34
Tunisia,2004,Aggregate fuel,GW,2.34
Tunisia,2004,Aggregate fuel,GW,0.06
Tunisia,2004,Aggregate fuel,GW,0.08
Tunisia,2004,Aggregate fuel,GW,0.02
Tunisia,2004,Fuel,GW,
Tunisia,2004,Fuel,GW,
Tunisia,2004,Fuel,GW,2.34
Tunisia,2004,Fuel,GW,0.06
Tunisia,2004,Fuel,GW,
Tunisia,2004,Fuel,GW,
Tunisia,2004,Fuel,GW,
Tunisia,2004,Fuel,GW,0.0
Tunisia,2004,Fuel,GW,0.02
Tunisia,2004,Demand,TWh,11.9
Tunisia,2004,Demand per capita,MWh,1.17
Tunisia,2004,Aggregate fuel,%,1.6
Tunisia,2004,Aggregate fuel,%,98.41
Tunisia,2004,Aggregate fuel,%,98.41
Tunisia,2004,Aggregate fuel,%,1.26
Tunisia,2004,Aggregate fuel,%,1.6
Tunisia,2004,Aggregate fuel,%,0.34
Tunisia,2004,Aggregate fuel,TWh,0.19
Tunisia,2004,Aggregate fuel,TWh,11.74
Tunisia,2004,Aggregate fuel,TWh,11.74
Tunisia,2004,Aggregate fuel,TWh,0.15
Tunisia,2004,Aggregate fuel,TWh,0.19
Tunisia,2004,Aggregate fuel,TWh,0.04
Tunisia,2004,Fuel,%,0.0
Tunisia,2004,Fuel,%,0.0
Tunisia,2004,Fuel,%,97.15
Tunisia,2004,Fuel,%,1.26
Tunisia,2004,Fuel,%,0.0
Tunisia,2004,Fuel,%,1.26
Tunisia,2004,Fuel,%,0.0
Tunisia,2004,Fuel,%,0.0
Tunisia,2004,Fuel,%,0.34
Tunisia,2004,Fuel,TWh,0.0
Tunisia,2004,Fuel,TWh,0.0
Tunisia,2004,Fuel,TWh,11.59
Tunisia,2004,Fuel,TWh,0.15
Tunisia,2004,Fuel,TWh,0.0
Tunisia,2004,Fuel,TWh,0.15
Tunisia,2004,Fuel,TWh,0.0
Tunisia,2004,Fuel,TWh,0.0
Tunisia,2004,Fuel,TWh,0.04
Tunisia,2004,Total,TWh,11.93
Tunisia,2004,Electricity imports,TWh,-0.03
Tunisia,2004,Aggregate fuel,mtCO2,0.0
Tunisia,2004,Aggregate fuel,mtCO2,6.84
Tunisia,2004,Aggregate fuel,mtCO2,6.84
Tunisia,2004,Aggregate fuel,mtCO2,0.0
Tunisia,2004,Aggregate fuel,mtCO2,0.0
Tunisia,2004,Aggregate fuel,mtCO2,0.0
Tunisia,2004,CO2 intensity,gCO2/kWh,573.35
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,6.74
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,0.1
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Fuel,mtCO2,0.0
Tunisia,2004,Total,mtCO2,6.84
Tunisia,2005,Aggregate fuel,GW,0.08
Tunisia,2005,Aggregate fuel,GW,2.58
Tunisia,2005,Aggregate fuel,GW,2.58
Tunisia,2005,Aggregate fuel,GW,0.06
Tunisia,2005,Aggregate fuel,GW,0.08
Tunisia,2005,Aggregate fuel,GW,0.02
Tunisia,2005,Fuel,GW,
Tunisia,2005,Fuel,GW,
Tunisia,2005,Fuel,GW,2.58
Tunisia,2005,Fuel,GW,0.06
Tunisia,2005,Fuel,GW,
Tunisia,2005,Fuel,GW,
Tunisia,2005,Fuel,GW,
Tunisia,2005,Fuel,GW,0.0
Tunisia,2005,Fuel,GW,0.02
Tunisia,2005,Demand,TWh,12.66
Tunisia,2005,Demand per capita,MWh,1.23
Tunisia,2005,Aggregate fuel,%,1.43
Tunisia,2005,Aggregate fuel,%,98.58
Tunisia,2005,Aggregate fuel,%,98.58
Tunisia,2005,Aggregate fuel,%,1.11
Tunisia,2005,Aggregate fuel,%,1.43
Tunisia,2005,Aggregate fuel,%,0.32
Tunisia,2005,Aggregate fuel,TWh,0.18
Tunisia,2005,Aggregate fuel,TWh,12.48
Tunisia,2005,Aggregate fuel,TWh,12.48
Tunisia,2005,Aggregate fuel,TWh,0.14
Tunisia,2005,Aggregate fuel,TWh,0.18
Tunisia,2005,Aggregate fuel,TWh,0.04
Tunisia,2005,Fuel,%,0.0
Tunisia,2005,Fuel,%,0.0
Tunisia,2005,Fuel,%,96.92
Tunisia,2005,Fuel,%,1.11
Tunisia,2005,Fuel,%,0.0
Tunisia,2005,Fuel,%,1.66
Tunisia,2005,Fuel,%,0.0
Tunisia,2005,Fuel,%,0.0
Tunisia,2005,Fuel,%,0.32
Tunisia,2005,Fuel,TWh,0.0
Tunisia,2005,Fuel,TWh,0.0
Tunisia,2005,Fuel,TWh,12.27
Tunisia,2005,Fuel,TWh,0.14
Tunisia,2005,Fuel,TWh,0.0
Tunisia,2005,Fuel,TWh,0.21
Tunisia,2005,Fuel,TWh,0.0
Tunisia,2005,Fuel,TWh,0.0
Tunisia,2005,Fuel,TWh,0.04
Tunisia,2005,Total,TWh,12.66
Tunisia,2005,Electricity imports,TWh,0.0
Tunisia,2005,Aggregate fuel,mtCO2,0.0
Tunisia,2005,Aggregate fuel,mtCO2,7.27
Tunisia,2005,Aggregate fuel,mtCO2,7.27
Tunisia,2005,Aggregate fuel,mtCO2,0.0
Tunisia,2005,Aggregate fuel,mtCO2,0.0
Tunisia,2005,Aggregate fuel,mtCO2,0.0
Tunisia,2005,CO2 intensity,gCO2/kWh,574.25
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,7.13
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,0.14
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Fuel,mtCO2,0.0
Tunisia,2005,Total,mtCO2,7.27
Tunisia,2006,Aggregate fuel,GW,0.08
Tunisia,2006,Aggregate fuel,GW,2.58
Tunisia,2006,Aggregate fuel,GW,2.58
Tunisia,2006,Aggregate fuel,GW,0.06
Tunisia,2006,Aggregate fuel,GW,0.08
Tunisia,2006,Aggregate fuel,GW,0.02
Tunisia,2006,Fuel,GW,
Tunisia,2006,Fuel,GW,
Tunisia,2006,Fuel,GW,2.58
Tunisia,2006,Fuel,GW,0.06
Tunisia,2006,Fuel,GW,
Tunisia,2006,Fuel,GW,
Tunisia,2006,Fuel,GW,
Tunisia,2006,Fuel,GW,0.0
Tunisia,2006,Fuel,GW,0.02
Tunisia,2006,Demand,TWh,13.08
Tunisia,2006,Demand per capita,MWh,1.26
Tunisia,2006,Aggregate fuel,%,1.0
Tunisia,2006,Aggregate fuel,%,99.0
Tunisia,2006,Aggregate fuel,%,99.0
Tunisia,2006,Aggregate fuel,%,0.69
Tunisia,2006,Aggregate fuel,%,1.0
Tunisia,2006,Aggregate fuel,%,0.31
Tunisia,2006,Aggregate fuel,TWh,0.13
Tunisia,2006,Aggregate fuel,TWh,12.94
Tunisia,2006,Aggregate fuel,TWh,12.94
Tunisia,2006,Aggregate fuel,TWh,0.09
Tunisia,2006,Aggregate fuel,TWh,0.13
Tunisia,2006,Aggregate fuel,TWh,0.04
Tunisia,2006,Fuel,%,0.0
Tunisia,2006,Fuel,%,0.0
Tunisia,2006,Fuel,%,91.35
Tunisia,2006,Fuel,%,0.69
Tunisia,2006,Fuel,%,0.0
Tunisia,2006,Fuel,%,7.65
Tunisia,2006,Fuel,%,0.0
Tunisia,2006,Fuel,%,0.0
Tunisia,2006,Fuel,%,0.31
Tunisia,2006,Fuel,TWh,0.0
Tunisia,2006,Fuel,TWh,0.0
Tunisia,2006,Fuel,TWh,11.94
Tunisia,2006,Fuel,TWh,0.09
Tunisia,2006,Fuel,TWh,0.0
Tunisia,2006,Fuel,TWh,1.0
Tunisia,2006,Fuel,TWh,0.0
Tunisia,2006,Fuel,TWh,0.0
Tunisia,2006,Fuel,TWh,0.04
Tunisia,2006,Total,TWh,13.07
Tunisia,2006,Electricity imports,TWh,0.01
Tunisia,2006,Aggregate fuel,mtCO2,0.0
Tunisia,2006,Aggregate fuel,mtCO2,7.6
Tunisia,2006,Aggregate fuel,mtCO2,7.6
Tunisia,2006,Aggregate fuel,mtCO2,0.0
Tunisia,2006,Aggregate fuel,mtCO2,0.0
Tunisia,2006,Aggregate fuel,mtCO2,0.0
Tunisia,2006,CO2 intensity,gCO2/kWh,581.48
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,6.94
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,0.66
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Fuel,mtCO2,0.0
Tunisia,2006,Total,mtCO2,7.6
Tunisia,2007,Aggregate fuel,GW,0.08
Tunisia,2007,Aggregate fuel,GW,2.7
Tunisia,2007,Aggregate fuel,GW,2.7
Tunisia,2007,Aggregate fuel,GW,0.06
Tunisia,2007,Aggregate fuel,GW,0.08
Tunisia,2007,Aggregate fuel,GW,0.02
Tunisia,2007,Fuel,GW,
Tunisia,2007,Fuel,GW,
Tunisia,2007,Fuel,GW,2.7
Tunisia,2007,Fuel,GW,0.06
Tunisia,2007,Fuel,GW,
Tunisia,2007,Fuel,GW,
Tunisia,2007,Fuel,GW,
Tunisia,2007,Fuel,GW,0.0
Tunisia,2007,Fuel,GW,0.02
Tunisia,2007,Demand,TWh,13.73
Tunisia,2007,Demand per capita,MWh,1.32
Tunisia,2007,Aggregate fuel,%,0.65
Tunisia,2007,Aggregate fuel,%,99.35
